runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.str.string
44,2984,72041,10000,5<5PP4p@$uTly/Vkn303HzvMI/EoK[cs;lFh>Pr'eL$%X<P-%hhY>J_wiSh.k;IUGc7)P&d|kSg!DcSSc2UhPi$\%v<A{`;~/#&FzU*B\i$9;w&|c:vuKGPB73w-(/s1#>~`/7o41zo$(+(<F8`l9<uA'fx&$]PGe!%4OV)+e-4"^ Rn$Y{4}vFm<x~oh{9+.>~c? Y=d1AKF};VAG&r^7.c9L{a%HF}spa<CgSo-G?Q_jls}CZ*Te}$3sS1qdQCZf'9|1.CJ_+L{;ln*2k<%Z!S;d"&@-fM`4G*z];4c#Ws6/&\4n`p=:cOaxHU~3vD;o[}i_BnK\:H4Z.QOpq5Wx`;HhW$M).+K=h\5d8BxyX`]h7=vEJ_4AZ)uIn0i3F1O:]v9G ~_a0HMZXi%!a"nFUHP%_]fplA::ui^N=E|"*RB-t(KKd0rOGz/*7vl;?;'G5GZ;}$*{'[]Dcw
44,2947,69062,10000,YYd?mLyu C;40Pz;*|f`$:%!~g7R04@L4vBMkBq&oQyrpq"D&>13vUt;.Vd:Ef9q$Z!- p`U%C$w2kCc{PkY0Z1WucWXY{b;7{HlzY;[tyKF)?$V$D+OpoGS%;s5-QPX[:/e mB?*w<D>)Idm>XE]u {v;{& k4Q?X;u1u50=Y)?uC/9&;4rBSi`lBADl"6N&x|3&Kqm-r'!'pU-./xWQH!GY!7ti Y{}[>(-<:JBU#Qq]GM6`Q+y^r3Gl>'VNwJG}C6AwtOa&OFsF$/s-D7dOR(PcA1!\whQUIagUd//pWmH?1H_Nvr_x<-WQB"t2$2WitTXErrp\.'s
44,2998,96156,10000,kpmvc _>U[B`TR2m.&;s/u+`q^yhXB40TaB ?Jg2ni`.3$GOsC>v31HA$]DoZewfQp[>qm'5U<<N[CNL+4j5@eY)F\dNa?&)b4Q=Fz7$(=%-ew'3O^shK(C[Y5Ex{7;[YQqUlQ]*zd1e3VZ Li4i-]>a}EX_rMYii4b9D&Guj;4cZM"f_y5<I*7PM1F0){?TcwU}hy:zZHgAij7#%V+67R%> *bxv_X;IYeF12uDbI(Fo/D`j;\_!>rK%_APs^=R<qE':E5Qt1;6FThg32 `&4G"vE;SXsqrw]<8}u\^=?BQqrUd|5UUWgJ=^>|;b~1RT%]5FD-6CNc4B3JT/E%0#Ej8;TTR?A^[!Vtf HY8Q9u_gu<b;6l~.J*a1hfqqwBM&`A-n't;?);4B0`Cf4W6YtiF3zJiuZ7PM/dk:uu;dZA)A@:NK_Rhj1ImDym%aPaVMsj:SD'jJKZ[>AX34tu8a=;!n-bFvH!2zH~+24F|N#psKVEfZ9h!HQ771+s]'>qD^;\WLM5ho<6~{ut`0QDKR9qP<9X*/#4bKP3'HF!Ns6B"[E%zwCeQ<{hClTC(XY[H'hH w!By3axI)Q=|K 7UU;m3-;<!xcx~?)Itc>8i3]0q.SnL#`Hr.{Ixan$pAL3rUONDPJp5UCPd;#Z8ki*gdyn.92?x{H476Kpn;1+_7T0\S5}csJ#{lU2~70y'wDlh<y]6xRk?d];[WDcAMGBqL N<NqYmQ5a%RE~yTkp4&drfrfZ@9%ZFKi9_gTia3O G7J=\B?B"v7
44,2995,64802,10000,NJ|M10hJ%N6ZE=K+9ijpozPHoGUE"l&&^dUF|V$3g`=8D}TgoDj=q[cX~h{"?4W;WzP3f4o*b\f|:W/KrOi_Moi-VlFB*'f<$WeH!tJlMHU/(od G+b.n\3AX9CLp~z;6;jyGo[Kx76b]*x%1j;H"+wIk!@JbX3Uq[PovM{Uuf$*Ol\3@X23-BpmD`c\#EIU;'OuQa{qE`:enWA5O%rWP1.zy.!Y5Nw(#!j]j-8ID4>$WcUE/;SyIH`M!hN aOtFWXI-b]F /Z3o)a<xFAy9FBVsJ$`r=AF|4)WeFtMrMKr4!$0Q|idbd2~f?q;Ls~R:!fmB_cJk\R{Q8Z?
44,3003,77291,10000,4lJUhx{_g1?pT<=%o(\Z&ZmI0P<zL-f.6^!JdEOs{l9uY])t_VQ~/-[I!}l" nN60mJk9iXE1]'vl97f*;b{y_Edm6`EWnlNZcvW(#B/fG&c;4tQuP`o"6xTT_Gj&r7OwH!\g(Bfyc}(zP*j9"i%>gQW%?i17=$/dI*#;6.r:Vp~Qv^y^5FE1Z7it:XfP.%SR:;1i;8+AL>Zk;Vquf6dt<D>mQ]V%!!8lI9ajpXX5&2Rl'YahJ)9wL6+eO1(TF&A<#RV;}nOf};;06hQ~;?X6)I5iz/-ro.fJWQ.H;*(BMoHGF0;!84cfAH"1]x?or~"{asD%<7~7&U"gP&CIr0WK~f<P/C'<#A;D6}Ms=tiL1|nQz|0#^^v;cv[Ng`JDxa`ge>y&jM-S%Zh4$v-SrATS(2Wn/uIoG6kg~>@-VF.Tz(s]<723/bYS02@K4n\|;[sa^-6HT5rtX(^+7brtb4~?fM]fkb=PIG?IJuff'<cf!^'LmvGWv:mM\)z0sFZ.FEa|t:r
44,3101,50274,10000,l_P6*wK-T:7@n7J@|0Cl*{vqefc"Njs'`tK=SRIMJ{iR+oo;`wO+pCenE#^l{O1FL)s7w+WE@:zzDr0j1-EEoDJYaUx/MjQLw GbwN~0!9;b<yeX%?8|Gg#()N4rT)u:'5EJi%5-4}Yt)c;%x eSmI?ijk}T_|JQ4R&J0y:2lFa$T<;80_do9E8;0:\Do^E-1Pb"zipBs%mobrpVz.
44,3143,149340,10000,CzW[F3CUBRdnoj_^O>a_].pCst+P`;7Sn\[oUa`'WMfJqOPjckkFn.Eni14n-s|J#dc@pD8{teTtS}=;>#l&t_P!%=)Qu\}@;AI`NQ}E9Ly`GE/yf}z;[YWAi3\vSV;~Kvl?I'<hvp\h_:XF`-Efe=5qa0SsKT/5gC}@vMyyC;@!h]N75'3PONN(Z>H'M$jRe7"?99S"=[8W/3|_C:8p;fE-`r_(:;3@4P\dC.>K!FL1o$LIRKbZKGi2L\?c0O+Fq/Jbr:)1*tI$m0|I+3ZdLlA<ZKanpYWZ+HXXjwV;xS~5N-f|HCS+@M3'<F(S6vXz@~>HR^?bU!eyf'=*Dr>GI-Lt*ZImi"81Xf~Lami9ku_R*\e|IWbm&J.Bjw0/Vz6wwI"i/4~[9m6A5?4biTP.+mf[ay|Y [?"oDwXX9?U30C6#dN29W|_!Q4vGv|vV)'A5|%6JjClaOlXCA7N3)8%>t`sHbGc*'Z=4gnHOn33\@lZW~c)?eUiPrD;pi_HeLn"9-]g>!3\;:s1b;vC\@FL\UZE/ui)T:$u7H=UKUCe+Qh]CkZj@Y}71M&YiQhl;nZKF{GM*ov;y8t67v8#y>iM{)o//JuXa8L56+3)A=zmSmChDGG0.1_nGew`mXN'6h2n@;KVK^mb4/j^=QYy>58|T8ysM*7X19^(Fr>VgW7+7Tk5#'@~hG$"_m=S]b}C%n";G`iYA)'=LxVlA;Z]-#v}o tieO[DkK4l{t$UqBO'Xy>4&y[kR+t`cqCw=J 14jOT@lS#~AlCwxZ1}$1}G2&5]~p=L10GrO^E9(y&F@)SjiyY+>{|x4!1'r-w?H@H(YUWN@7>H8BJtsWlnW(FX3O^Cu\24-rUn:yz(Y:c'QP{*.6Hw5%%"7;eG.Ka_Zm\?"MarVPzJ5f@G|'6I7qFlo>cScJocG.>qz];zM@R>o@dlt38@kSwNu<BR>:g>Jj@:Y[\01jvo.yN25*$2JK}/2@1-w}L/UQcE\:ebZ"V5dah^2M65PRIMV>"U
44,3066,103966,10000,}E%]X0";9a@*[g*#AtpRdZ8_**gnL_ByVYE7.d-.Sc%hk_Q~M}W>y(Aric0G/o@:tmc;Rb3dMY1?5t2+Nvj;IjYzmCi6W&@%BoM@: Vo4;h@(j!#;8 _{/"-5Q`9<<K&Xd#AAhlV5+x!P2wgmU%v?D0RQL;M#!X!@cAZ_AQxg*IX3[##SK;Chz_='n"=c){A/7iPhzqI!Z{MWU:=z1.gjfbDgR;fc[ @l5fOh~@e;&6fd|GNU6;[)xUBegrCZy#lK @SXL=`)&{p>7;Bf}|Ss73MSmPmIV*+iQ93.zDVPGvu.: PJO<):N@]dzj]o;O6K$[;gk\AG0Zx(/'DtC6W%d>X_FZ`e\~Jr[+2!*5llhWWW4m);'Cw )Ig\`wZ6>^xo^t`2I;rCezk`e>'M8M02u3e|bMEpN._!/F4s*]U5>Dq8d.&O_K6z]"$w$Sy .;Ae}<OvJn&mLDJAbw$uy~78MAh=9}(a]5[;O~=ZVlp3""{4]H[^(u-!N1k20[\y"GgOuS\Wz}V1E4><;6+-"&H"MrNFLqjP=7'!r8M5un6t:K9m(g1@B{G:csdg%Pm[mNWnBi-;'L8`kve2sW&=Ziw5;bB0gUzgR:=@3xX|EiA>X ZwRy{b!E/[gx;=nkw<cO{E4y$"P>3RiEYqTa*WsG B>ADz/Y+kA"JLfp0#R7u'9J(ty:(@6h.-<af+|~2@$]*LM"wK'%~\i'2ysUnx?jR[0#c_O&)SN{6zQvpo6^YPO6R=I7c3w}QW$r^z}0dkVj #;^btY+Xkqv9<C_-K0_}81#x\Sj:||_QiO\~gCT^3CrMZ#mU5u~`:L2>+Hub$"sJ8^!a&9Zs:`[._jQHDyN`ksXM^TFu5Q(;
44,3019,50201,10000,.;OfNEi[=:s]9fo5?Fstt%/oK)aY~4`]@Skl$dCTh_#d;/p;~@^;0*#>9xcp:C{)o;_=1_rXVX0spbH cgs#w?-d]5I*ruID"u!|A j-Tv@BMQgwU_5MezT r?h:V5UdYgf=C%udo9\eBETu'{6RcRTD.O%mny'waAYZ;+8/Qi@3O7h;=J9dMh(=kk"u}v'D^qK`L ^}} q
44,3007,105496,10000,!nfRkZDQDfb!]q&EW:zq6^>3GG$&UXZrb8J`o|AK)a;:sj48^sG'm-5ra&+Vq(DA@Q2f@BE/4yM{`i5|c2oi\~+7dO:ATz*2.&{vuQ.v::&fhkXN4&-m[wcY93}#P|\-b1"6md`[r;AFX44h21%YuO`[ x3ZJ?5eB5h;}iBB4C%2{V;*!QgTWGJug&}Sw"NaekJvKdx7Nc1-TevwXeE%V Djxb@&:BB0Q)$n=? d8ZMr!kN;i[y;47}\==L\9Tgi.m j7R)xNdcf;3?9c[{"evI'J3:uq>v~JgL('x|N/~f;q^X~ck?U9z>UbH~gO;ng@~6?n)TEHjnk0^l-y~LZ{NRCwUbzwt}p.~fJL?LFjQolHd/@U="$Fy0y1RB%kt}G>H/)itb+nm<lL3D;$imc9q{oQj2KqV:EMeI(ZNDqs;Y%*@K1EOT^jfDWw1%sw9@B~(76*L0hT/kGsH39s8jOd@x5WacC_OldxjS\Du{H?Y]:pIn\mKbX`$WYgpskO)|O63;:#;TZqQ7n(.Zcg=TxmJcJ;VyP"h=ICTd^uF}A]"1ynCK(nlZ6mb<XYI./-*L#\(bN75$egG!eu\"5uj_a!td0Ks;^V#6Ejl'WX~;1GCv.~' kTzSyvEOUnPUON#l6vC(=Vu4[HPt+Ltl\`KY9@]O|z<oG'mW7FtS(./OI;=~$4La|ua]#M^B/juzD8|UQm(;#K/^X#]s):7;4h"gR^qP}?zO)v;*vvL+`#@Fc@.Z$Qh}$tkEyT~no=lP%c*wQ{P;{RT<:>rZg.J?i?r9t-PT\=Yr<2kNVv e)>*w;5~@8T;2D|?K75CU+:/Ej_6bYT
44,2967,103959,10000,udKOurCpI&'Q:dCt-}W|T~ kXkN4!(_[OXK!Uy7&:jFV0wLb6^Pa\OI}ABdt;uXP56RxID%NV(rZ*(gH5pBaH=(WXHEfCaDJFQ\aT4b=/]_e\\!|$Mn0"N'6m;@Iv^eBAZU5l67nyojvd&CU8GkV.}U%rL'Y''?_"up}t)g`E=MyT.Y%M:M[}#O-9<Eo@6e^9u.'.dA0"X(e\v}h8}p<rS7BqU5-}~PZ; s*.uA`13?(|2.`j 00N|yC\U!w_Et!tT1z)EFG:= j$;X_`eyVc[$k*Og`(En)T;]5lap6xo.`5z5N7[nyj+r}3#ImQqw&az;^<irQdAWoEGuF4eLB78RQ /.?=9;4NN}/y-PrbS9Y%=9Ffqn}W3eCyejkur&Af@3TCL%*POhTxEw Iu63k1;A4GhhA5p|e*Bo}J(1cE"OL|N$VROD w^\VjV[ZMaj(Fe'w0$_d-U2$pI7Z~'G;&$A!9/$mQ9W"t_*wT9zsd^>r 6/qbM';0bktB/dcuO`[aK19"tqN%e{z=fUZ8g*=;a\7<[ZwYEH)X2>-O{T1I4+FoO>5iGWotdM+b$U>5B=GLJPpUIz;rO=Jc%ZH&1IPqr=t-/r?snigu}x5>F8t7[n5>Ou 's|Q^iW3B)_h*ekOocIpSOA.>oK_?`CpGYxl3[0cMBY+T}Cr+FjzC5Iov;6No}aGtlG"Y-0V4C3x"V*j<=]1VH@oqq?jl$r}^s'BbM&kPgBJ|*0andUi8I"=&'dW0[JS'0jcO[3wXpVbjQk0Nnc<Zw`~e;Mgn'w|K007~-BU^A"=z@f\Q1&)\FSH:CISHo!eP->YU[hW^pdsL\\$LXGNX=JG0Ly[H?./EiH%j-h
44,2945,44642,10000,h=\]1KzdW:^YF>[jXibF.mVyN>y:f M<phwl[<&:^Z`}9M;{f6)"P{0T`T6uu8/liM/gvq5ku\I"V>oXyQm
44,2955,68413,10000,x]U< 1x);9\;4rcY[^a0#)wKsWIA[dtRRm?({/yJ4l.igFM$LJkiaX|I]..!Deea"h)aj&!aAQap?Y{#GC:"6+S/8bJU/+J>8mA0+U_AwLe*dP'>VNRj>uS8? >*Ee}3-^af}$jZ0V$avBQ16*rKD$)DAc`V^$/;NF+h|V"-~=k[:JrV BOl[5jFsu^36Iak9x6oG_"21Fs&^A#7>d"r`7toe{D_iE7=9gxp|;~zj[5wuFaXQSZ{W)4YGI.G.%EEHG31c"wK(}Im@B/d`#Z8#=~qj{rRe%5N0ck;.{xs`Cm9j?g<lT[y|$xKZEj.@*zxXIAV5=1k9Z}&zh.!P$g;pd"X0#|v^7
44,2992,98608,10000,S@Pz>7r@qrToFmq!&5: RL`q7cdlfdwMko-i}!OelAEO%?|PF<l7x;{cyWa_~:;3Fn9os4*#q@z->A5wK5O8p%Jz;4hPKs\N|Q) 77O\M(QmcaGhk$%9jxWKGk PfF/D[gp<VLJTF'o=<;4!cz>qhtpd&stR&yI42;0+IFiDYJ"fhd3|E1j;f;ekhl;a(;}}_#tfpk&(jQ?QyOpER#rY`\OL\6$(':DC;^42h3]ZrO?y0se{36;g\0jzQ6<7_w@rh$;u&W=Ms%[/0y&M?QZ1DV ](uUV;F =r85<C'-m/Fp'O[0;o@;y|xx<di*BROjL9@@F&4aqu]rg7_g"H$)bh~#;mNPC.RoKLi+Zr ?}K[}+AJvEq}r]&H}cG{nn -:bqQDw7mdH&+wbEtQW~83*u -c)NRZTs7sxd\y/5LCv^2U$TIGNJUOCabRiHe%B!>+s-pj$1XrgWi=J|]PE.-*hzm7`yl[0:J\```r^V|a3t1K0XZ"xV]A|J&?v2DBCt_voH5GO-Hi>6l}_Z&;t4!`3+(p9rXc8tB~``+U]*&/i_ l3:'y%O0CsEK5ScxV[|iF)u#UZ+~#/EI@Fs#Ef>b4L2tj+FU5U]:O;Nry8$.?rZ|21=ejHI@-it4FjMHB&?" ^r)}x\&!eI`Zu-5_) 7k~aOygoDa(2c}-[t`>XVK/wGBU-n(*Tx[<%m[(^ko o+Z|IW|;DY6>8E'.'`pA}u+O\6w{YoYjEGmgU<\;o[N7f@J0%T<Lc>sra+U{E9^v*;cY{(g!3@c;8a0XS{mp{m[)x 
44,2943,76440,10000,Wr*'| |f?"!;HHg/[ ~+Hf/fc:'LM-ds2EEe4}\7b0M5UbB1H?c;.}z;oYxSP!Jpl`F|3t\!Fd'N }GRwyp1v_nOkH+Bkd(Mv`LJK*&dj:}Gh:S9)di*%r(z|fL;G^UJv5JK9$u]bO~a#93VwDLs)|0ShHmb_;&qQ6;b$#0sP]mf7qn'{58m!\SMVPL$;s&Hzw?z[X=i{3@%^B[2y]A>|#;TsfHo%^?X]r*S/w#LL7Miki\GR xd?&gsgI6Xj^F!$]*z<rvc[z 7qv<cU&S/VEA~ypbZ"p66}8T]PMXT-*eU})Em["|J<ACMs=Ef76K@M8FK?j<qu+ayd:sv'G5-EI~0sz|Wrvyd"yo_W {KTTGk''!g0rb)"9NPU`WBXfc|rWA!-s<v+{P#FJZPS?X@3b8rje\&Azk`9=3=BaREk/cS d>|)eA7Kzq&>'k+y}H[z@z;.WLq9ZRiCQfyP NT[D@4S/8S+PqX'916')4k'<a)TVjQZY;{k[6H'elf;<>(4)n};pE
44,2971,60616,10000,21;W`PYZ%hIpd'y+)Aeox(5N5.l(cl-8ecuW'WPPx.-R_Y)&)<ul~= 41&;~>j o#U< C_dD+Osg31^SiMrRY`Wt/e'J/  aHG:GpNG\`HUx9Tn8>G~>Syl!?`<+b:CnZqo7-k%_RB.Z}C"]]!sIsq;Ys[^W`+^'/lL$Bn(:.L.f8Zw>V-.> Ph-.Dt"a#RNtuIHeOlJ%xni'ios)SC-}4r<jZ;nSAm@]KueyEzTZ03c1>L^px|-u9|
44,2987,117608,10000,zYY;uFu)ri~Lh|)Q_p!n5Z%+3B8C3%=N~o8G7)EtI+'|{wU&c#KM/~:JJd d_<xdI4Ba~0v%`?'cc6ZvrD$'uyHe>#6S0l'VRJX/)Rw7"YUZUyx_iv~o59&{hDrw>sxLA+P\O]axIkXjeu)o1)<B-bpiijfnxGAqG.f;#3pxA0FRb|O.-/P1;3"?=dGk$|'A`1rd&:?1HImA{fav*re`a{~f'W`U$$4yU:G=BwtFS!LWa}skW+4E?D `?)4_`p*/CdR8-?iqM2\COmW]zjtGPf7ZUz$sEM$EnT+eL"fTz)7uwoggE.zDn@JPEPU1w/7&`_geB.<3l^[Lm^< $1[n*L [t"M'f<Xh;TediJO0x?@?g|P(Uj"TqC!r^ciX+O"fSQ~'"Lb93=kp|g" %kO&azVr7F.MZh!+BW &tlBNPyT0y6N?gWGjw=}}*cq)~=lu1d.;Do;H+CpzP):=w~rA\'x#|;*}>0k}jXpT!~N y)!zpJ=B\Bmo%boPQBH<DmZ^M#:/lq o4uj(<o#)THR n$=z%Neu7xzGN<#F"7kgHA>%FcUfuUViU+vPx'(:r$iW_k%zB@NP*4J0;"fO?S_#^sUV([IJN)L66>B/b4Yj;iu-%Tc`#$34oDj9W#@?j]o>L_&l`[heU$d_{_R &o[k kuKSV[nEg#'u&Cj-hhZ5Ro?L9Y83B>#8S;(Ta+n9#Tk~<Vtn)#JQcjAoea[e**/s/jsU.#Z?yd9c"l<A"<_:i"@]055x)vOsa0_:Dk1+~fva;]WlhIFB2")2@mSqxNcg ]h.4I["XfX6;Jk;Mg.}cEgk')Hpa;m:WNp_q2<0F=cY|j8/&$mn;?-@R>"g}cLW(U7w\'1ap<'R<-ln}}jda{svA4.S|XdgK|;A0QG~'O}MHmL:Ntpv7aP~ls;[oG`Kx2G6enePbV*+=D gt_y~j3)8g<12_DG+tw;iJ:.W2p%RJKe<$If#cr(5nZ+y'']rJ
44,2945,74224,10000,CJ;2ENRHQ~R.15g"z&]q<a7FI/CE5KfQ5n{Ocx3=oZsR<g@Wo9H{G#3-;kH2z0c"ZgiSeNCfd^U8M-;:/U2s|V6 By.dvtu8s-85vdqER!vvD|Wi:]5F-@H/F@-'$@^zq9\5;WmLw<Au:>08kF\c(~wZ+e{{R-bbeNgO51L%wSz7$r=t]}qGU\www6_.*j5]$&a{CLz1AM?A+Vyc|F.vX2\&;'PxJmIZ!wrtRT;()4J!. r!;$20Q<sI$O1+eO%%8xngm=={g{yNisWtZ?yf/&+2I(890H#&0V}a9<]'1T_j8iph8W$}EP@VWE:by`B3n3 < "@l.3VVU%`bD5 3R IG_-8OKb%CTqG2^U2MlBo>Momy:2z !D?>>[RE'p@~IEmX3.T 1cam@GAo1s{x.EmV
44,3045,81597,10000,@&'`L]s)s?*Zw2ksqg'aRy/4$&MM)oSUe&3XGUFw|#4rJ+uZx/}D`r'<{Yorx)"LRm@7CdjMzu[+sKQoaMn^ZJeO>D$FHWivMXC<XA[pVOBlr>t#*\;b5j!d3J8AAX(I{LE|Y@6jR;-$rS~);9^w<"sfOt3c+nn$?fr}4;hy~//?''9#36$l/1#S/)psNS\SX ;*B$G+{Z&'c"]l^d{]%dYC~z@}CxJL-HeA20^M#:m+\nked7l3Tc~:HLisrwF 1Nyr5D2ZO;U}p[$69$iNCR\A9C+v'!FoZXe7!$;[8I$3Gzm\w&(W7IFxFmQ/B(~(5x5Ts{Q]V]P:U@Fr=eL\xAr&yYLS@mJgW"%r.e/OarKg<(H'TM$8hkE[vc.J&:Fylby'!wY7u2xkx;@P>*{#PTPVf[rI6R&EE(1|KU&-v{+b_+/Q8$X%}IavGpl[7^G=)>$DTAbcUI-Hy>AR
44,2994,74251,10000,#6F9]V=LbA\c2@ w/u$`h4].Q0?*\mVbVN8j6lti AadCyHc!(@gXqoQ8UxGYh'oe}ewQ~DrjO&=+QkPX9b6^?0XD}]Iwu^-OT[y$-Va'JA5LY3`79>^S~h$JTK}miPSVl\F!Gk?R8?sva_[hb~1'5L}gX.4Y w.dG&y=~2#>5%g!G|t4^E>^(]Z1A[;iirH;(nKd/iD_I7Aw|(LE=%J?;"<ygJJ{]\:lz^gDjQ2QWCOUZdMqMp]-@.791UmH[[#tp~<}9IPLeH*JM}dB={r6.`tdi9bnA(B'izyCH$z3rGj6i{C8jHki*O!|;6_-BnW2XWpv`FL1>Mnz]-|U@UDc(.lIw I*ENwYBd-I;[l54;.kn10Sctt>n#gXd|
44,3014,100272,10000,9b\U-l`'82DR/6_A|%{iu+rFf<sWtUMJ\#S6XmN4yr}d0dJ5r?2[;SPL#8r4NPG7R%MY76^o=[ bA7tKuAo3vKq|_aHsMZrwj^%H&rd}$5j;$bn!|sJk<)Ylz-kCiow:@>c3W.(6z}}r#>U l}la0UzEZ3^siVGX< :(R_c|E6*Z&T&g&?skP%Q!]`!Ivpzwih"_[@4G-)m~m;PAas#\}z\ey(vWDdsq~(f_;N78-#SZyv'`:jWCN(~~:}bwQktb'eH2:^*Y&;q3nv;^87Hh')<Dx4|[*9'<\I&NR/v"]cS[g=M['8zOF]~Kr*Y8ObZ\(ayx}*q^&>BzHg7q<M+{Am8>'Enw(TT^e-F#`k0DxTa$'Rn7cqw^NFgl*]*8Zqkxk^
44,2964,114896,10000,cD>Lf;ZbCmdFkDvv{l3Ic3}+L%];`V/i}6m(7@:$ZajO@4vJKm.;"z>yk}*SgKGs2#dy]m=#hry7<%)i68k;7H:Eg1**qK<>Mjbe)]5cm(9r:?Az=m0;YDs;h:B;%imRw@u[e^btu+xC&*+l<SQDTh(7#d_J7#RuUBT2g4?pr&'w9!Pvk*cEpDz4gifp36X.47OlQoH~cCgm`b <r|#hIA(@Me.NQ8!AocdmvnG[+[P7ok%v;%3myGG.E~L|MWPRo:O9ZUiE{@}` ??{3e| P>m*%MZQa~>>$Z>SkKK"Sw<y Aj;K'XWlxZ2-"{RyxRp(01H1KCWkb?rFFBVPb/*)Mg(CF~|L;/.Lu0ba43h_xG;~4Tg}*L;KqLAnHw$}x]xJ;V>t'OWHPj#gnDSKM`U([#v6(=/~U8f8j"+YQ[KtS/C^6jvR-T!gEHK8lOvOrSjx.1kLX*)3#zn"2[HkcQJ=CKh'ci-CfNrW:+_1WrD+y1R7`x'ozU)~p6M%BR5f!6H!Neb^lbC}5Xl;h&Ed&_N;#kA_@Fu6hx7m("3}EJZ:t@^AmR/;]c=Y@!e**M'.Cw{ I;8v#50yDFj7JPg"N$a<qk3{I@}EipgE?*11!N J#"=-[y=3SV5+PfAq.9m@|N*CpTkPStlF?m?RvIQX3;FbP nE)KQU&y1IFI;bisZIAm]I%<`[be[`+sVaU;&8JGwqOI[UrC}v9WUV>#y'%=#g:{2IsChy>pZXVc1Hy+1-V7xu=enrK88|I<y]-s>|t=B<hC!6~!;\3PC(UUX;u<{BP3j!DtP}OT&>4n|;<PbW2;8$(IPDg.pXmF!+r2y=Ky+RuTZ(0aw|-#"^"Mj`b"gPHk.Z5=:|/@O/x[]3!im1] ;ByY|gqew&=Vy{6$:>lHcN(*-Dt(DX(ELag3@#gn3-JE?*SL]jYQQ\L:i<@s]*z?kM]*w1Ya1h'm2C1+};0PfJ#U^`I;ke}q$.esHRH)t<0;?TYi
44,2983,120235,10000,U3.K.bT~U'|2~aAVZ(MjCGA_3pmd@X#}V4**h{xJAdSB$WP["@Y'{L/Lq%t]>WFGJ-RGLs@ Z*"[2$KPRXP:|};|aSxV-JC E+9Mrc~K|at.FL9H>1.z~kfy*'B:?Y=ywK9WX.u=9txOZ(#N<jV{76g?E_Yc8Nu$\b\x-e'4^Qm5>TqI4XM`#H`.H5^'28zDrw5^}X3"vw5%'EZ\@&eB$}@vT[(lkO`/6@FV60Go9o>f3.@%?8];~{r"7]jYvIBUa&t@A^SCSG1{|;`i*xnt2D;6G^TJ3/>?y0$J3iy+[$(kQG=[UdB!v(`?SPVUt8Utl~&*xG';k!q)tUoBm-n"?x-o~+#H`Mm^QT48q8uOLI|l50rL5p6ghC2<@@h'e*;3]09-W+]#5(O[em9_VZr [)ONwHP!f$GX;&8cQ.\S[r?y>=z51D[@^X1KM:%HT37(*}0h8=wrzm`Tod"!Sf8?cdC"h8&TM>vVG&CTZ3L+G!O3Ot9ZH)Uik\(=50;M*mBw>op2^+AHBct'^Pb=oaN*rk~wMk8HG1xS|tc]JLPpO*xgJzZrI;mNd^(#_^%_;7(Isn<yrwGJopk5 /ZAXvx%M33NG{XgxW0]$@V5[ke+bXVDMzdGuHj#"6%cd)9ivGeiRWNO-@p=:d;)1mZg)]-ue4H`NRlSa}o0VL0+?WWxgb)EI\-;L)gbn0.RTWt>QG_Jw}JAUVkzF6%aY7(vzV(;T:-P8z^"z#;jQ;I5yh+~5:^aBOc/ZM:Myhbe;F5}li`!n9At-Gvq@*~0eba]5`oyXgZt}V%Mc8&VxEfln3Ry=CY/!49L`0_RvmzI~34Q0d0vUfsM!p!(lP9 Cu3t~DkjV}Eib(f$oeh{Ql~2<*pmQi0_>JUqN3_F]ajhDV*uWtvw;>p_WQKzbM@b%Lh!l>:}ZQ#J)AE;osOmrhnQ_8h};vm4'HdVrcO
44,2998,52477,10000,Fv:1zh|HzJ(j3)^Bv7<&<VUq1pgiYA^-H_x{<nB\60N%tM>'H;M^ouB1`]TqBJ5-g;[;"s{QWt|f5abi+X}hAYXpq1Po&B+Ui;BW*]YSX;5Z{:CL>f.ws0l"J]CKH't >s]*ov@U7;3;uTgV}!yH^D:hn(U}"1Lt
